hex_id,total_population
89411ca230bffff,157055.0
89411ca2027ffff,157367.0
89411c85e3bffff,157550.0
89410349243ffff,157740.0
89410349acbffff,157757.0
89411c84d03ffff,158164.0
89410349e03ffff,158609.0
89411cb138bffff,158731.0
89411cb32a7ffff,159441.0
89411cb1043ffff,159476.0
89411cb06cbffff,159493.0
89411cb15bbffff,159501.0
89411c84857ffff,159756.0
89411cb0613ffff,159929.0
89411c86d97ffff,160264.0
89411cb9c2fffff,160479.0
89411c84163ffff,160771.0
89411c84187ffff,160771.0
89411c84117ffff,160771.0
89411c841afffff,160793.0
89411c84123ffff,160793.0
89411c8413bffff,160793.0
89411c84173ffff,160809.0
89411c8410fffff,160816.0
89411c841abffff,160816.0
89411c84e93ffff,160816.0
89411c84167ffff,160820.0
89411c841b3ffff,160822.0
89411c86a4fffff,160822.0
89411c84107ffff,160829.0
89411c8412fffff,160829.0
89411c8417bffff,160834.0
89411c841b7ffff,160842.0
89411c841a7ffff,160842.0
89411c841bbffff,160847.0
89411c8418fffff,160847.0
89411c84103ffff,160847.0
89411c841a3ffff,160851.0
89411c84177ffff,160874.0
89411c8412bffff,160877.0
89411c86a6bffff,160877.0
89411c84137ffff,160877.0
89411c84133ffff,160877.0
89411c84853ffff,160894.0
89411ca0693ffff,162432.0
89410349acfffff,163634.0
89411c85ebbffff,163886.0
89411cb005bffff,164210.0
89411ca3147ffff,164439.0
89411ca2197ffff,164649.0
89411c84e63ffff,164715.0
89411cb1547ffff,165152.0
89410349b8bffff,165319.0
89411c86d13ffff,165574.0
89411ca0597ffff,165641.0
89411cb1173ffff,165851.0
89411cb3143ffff,166300.0
89411cb0607ffff,166816.0
89411c85ab3ffff,166820.0
89411c86cabffff,167162.0
89411cb0053ffff,167267.0
89411c863bbffff,167895.0
89411c84a07ffff,167931.0
89411c8495bffff,168271.0
89411c86977ffff,168320.0
89411c85a03ffff,168338.0
89411cb1613ffff,168415.0
89411cbb137ffff,168485.0
89411cb9c83ffff,168682.0
89411c8636fffff,169744.0
89411cb315bffff,169936.0
89411c8440bffff,170179.0
89411c84dd3ffff,170310.0
89411c86ab3ffff,171376.0
89411cb153bffff,171425.0
89411cb0653ffff,171485.0
89411cb064bffff,171487.0
89411cb02dbffff,171491.0
89411cb15afffff,171491.0
89411cb152bffff,171491.0
89411cb15a3ffff,171491.0
89411cb1527ffff,171491.0
89411cb0643ffff,171495.0
89411cb0647ffff,171498.0
89411cb15abffff,171498.0
89411cb1523ffff,171498.0
89411cb0663ffff,171498.0
89411cb15a7ffff,171503.0
89411cb064fffff,171503.0
89411cb0667ffff,171503.0
89411cb0633ffff,171503.0
89411cb066bffff,171503.0
89411cb062bffff,171503.0
89411cb060fffff,171503.0
89411cb062fffff,171503.0
89411cb02d7ffff,171504.0
89411cb0637ffff,171507.0
89411cb06cfffff,171508.0
89411cb060bffff,171512.0
89411cb02cbffff,171512.0
89411cb1537ffff,171512.0
89411cb061bffff,171512.0
89411cb15b3ffff,171512.0
89411cb15b7ffff,171522.0
89411cb067bffff,171522.0
89411cb02d3ffff,171522.0
89411cb152fffff,171543.0
89411cb0603ffff,171543.0
89411cb0677ffff,171543.0
89411cb0627ffff,171543.0
89411cb063bffff,171543.0
89411cb0657ffff,171543.0
89411cb02c3ffff,171554.0
89411cb00cbffff,171562.0
89411cb0673ffff,171567.0
89411cb1533ffff,171574.0
89411cb066fffff,171595.0
89411cb0623ffff,171616.0
89411cb0293ffff,171642.0
89411cb029bffff,171649.0
89411cb1193ffff,171789.0
89411ca219bffff,171950.0
89411cb1567ffff,172002.0
89411c86903ffff,172389.0
89411cb02cfffff,172501.0
89411cb0253ffff,172549.0
89411cb025bffff,172641.0
89411cb022bffff,172912.0
89411cb02c7ffff,172912.0
89411cb11b3ffff,172992.0
89411cb0217ffff,173003.0
89411cb1197ffff,173187.0
89411cb023bffff,173274.0
89411cb265bffff,173427.0
89411cb2657ffff,173487.0
89411cb261bffff,173487.0
89411cb2643ffff,173487.0
8941034998bffff,173491.0
89411cb0283ffff,173547.0
89411cb119bffff,173563.0
89411cb028bffff,173574.0
89411cb024bffff,173594.0
89411cb1187ffff,173605.0
89411cb0247ffff,173610.0
89411cb021bffff,173616.0
89411cb0257ffff,173616.0
89411cb0263ffff,173638.0
89411cb0243ffff,173646.0
89411cb11b7ffff,173646.0
89411cb1183ffff,173646.0
89411cb026fffff,173648.0
89411cb026bffff,173658.0
89411cb0277ffff,173658.0
89411cb024fffff,173658.0
89411cb027bffff,173658.0
89411cb020bffff,173658.0
89411cb0203ffff,173658.0
89411cb0267ffff,173668.0
89411cb1c9bffff,173676.0
89411cb020fffff,173678.0
89411cb0273ffff,173678.0
89411cb0207ffff,173679.0
89411cb0213ffff,173699.0
89411cb339bffff,173880.0
89411cb330bffff,174281.0
89411cb15c7ffff,174555.0
89411cb14c7ffff,174663.0
89411cb9cd3ffff,174938.0
89411cb22b3ffff,175630.0
89410349b2fffff,176193.0
89411cbb193ffff,177316.0
89411cb3397ffff,177379.0
89411cb151bffff,178215.0
89411ca312fffff,179236.0
89410349b6fffff,179575.0
89411cb34c3ffff,181202.0
89411cb9893ffff,181835.0
89410349aafffff,182303.0
89411c86113ffff,182878.0
89411c85c47ffff,182936.0
89411cb1077ffff,183057.0
89411c86a2bffff,183147.0
89410349aa7ffff,183297.0
89410349993ffff,183306.0
89411ca0593ffff,184101.0
89411c85d37ffff,184471.0
89411cb3443ffff,184791.0
89411cb9c23ffff,185312.0
89411ca2e43ffff,186261.0
89411c85c73ffff,186777.0
89411ca252bffff,187024.0
89411cb320bffff,187610.0
89410349e4bffff,187743.0
89411cb3653ffff,188721.0
89411c84d8fffff,190005.0
89411ca2cc3ffff,190451.0
89411ca30afffff,190633.0
89411c86ca7ffff,190742.0
8941034998fffff,191597.0
89411c84197ffff,191942.0
89411c8edafffff,192016.0
89411ca0453ffff,192328.0
89411ca153bffff,192416.0
89410349253ffff,193181.0
89411ca0443ffff,193824.0
89411c84d87ffff,193872.0
89411cb33d3ffff,193894.0
89411c84dbbffff,193941.0
89411c84d17ffff,193964.0
89411cb364bffff,193964.0
89411c844b7ffff,194045.0
8941034906bffff,194465.0
89411c84adbffff,194767.0
89411c85abbffff,194777.0
89411cb364fffff,194898.0
89411c85e2bffff,195739.0
89411c86aafffff,195926.0
89410349e7bffff,196222.0
89411c86913ffff,196765.0
89411c8491bffff,197363.0
89411ca21c7ffff,197384.0
89411c86a4bffff,197925.0
89411ca231bffff,198549.0
89411cb1153ffff,198722.0
89411c844a7ffff,198743.0
89411c8441bffff,199262.0
89411cb2287ffff,199660.0
89411c86db7ffff,199794.0
89410349e3bffff,200117.0
89410349bc7ffff,200291.0
89411c86aa3ffff,200328.0
89410349223ffff,200898.0
89411cb848bffff,201273.0
89411c8e993ffff,201419.0
89410349923ffff,201850.0
89410349657ffff,202089.0
89411c84d07ffff,202294.0
89411c84d53ffff,202477.0
89411cb1317ffff,203048.0
89411c85e6fffff,203213.0
89411cb849bffff,203250.0
89411c84a77ffff,203660.0
89411cb3277ffff,203731.0
89411cb1557ffff,203788.0
89410349233ffff,203873.0
89411cb33c7ffff,204006.0
89410349e73ffff,204786.0
89411cb34d3ffff,205138.0
89411c8691bffff,206368.0
89411cb33d7ffff,206625.0
89411cb3313ffff,206827.0
89411cb1107ffff,206941.0
89411c84b93ffff,207160.0
89411ca314fffff,207167.0
89411c86cafffff,207258.0
89411cb2663ffff,207416.0
89411c85a17ffff,207472.0
89411ca044bffff,207738.0
89411cb15c3ffff,207741.0
89411cb1003ffff,207744.0
89411cb3363ffff,207750.0
89411cb15cfffff,207753.0
89411cb1023ffff,207770.0
89411cb1007ffff,207770.0
89411cb10a3ffff,207770.0
89411cb10bbffff,207770.0
89411cb3317ffff,207773.0
89411cb10b7ffff,207775.0
89411cb1017ffff,207775.0
89411cb10abffff,207775.0
89411cb336fffff,207778.0
89411cb331bffff,207782.0
89411ca0697ffff,207783.0
89411cb3303ffff,207787.0
89411cb154fffff,207787.0
89411cb314bffff,207787.0
89411cb314fffff,207787.0
89411cb10afffff,207787.0
89411cb1553ffff,207807.0
89411cb15cbffff,207807.0
89411ca0687ffff,207812.0
89411cb1037ffff,207812.0
89411cb1033ffff,207827.0
89411cb1027ffff,207837.0
89411ca045bffff,207846.0
89411cb1543ffff,207864.0
89411ca0683ffff,208088.0
89410349bd3ffff,208601.0
89411ca2e33ffff,209327.0
89411cb1677ffff,209374.0
89410349e07ffff,210228.0
89411c85eafffff,210322.0
89411ca2193ffff,210962.0
89411c84a0fffff,211547.0
89411cb3347ffff,212108.0
89411cba243ffff,212294.0
89411ca2157ffff,213033.0
89411cb337bffff,213293.0
89411ca2317ffff,213696.0
89411ca2303ffff,213696.0
89411ca23b3ffff,213696.0
89411ca2143ffff,213696.0
89411ca23bbffff,213696.0
89411ca214bffff,213701.0
89411ca2313ffff,213731.0
89411ca2397ffff,213731.0
89411ca238fffff,213731.0
89411ca2383ffff,213731.0
89411ca215bffff,213731.0
89411ca2387ffff,213731.0
8941034961bffff,213780.0
89411c863b3ffff,213862.0
89411c849c3ffff,214113.0
89411cb24dbffff,214148.0
89411cb340bffff,214205.0
89411cb340fffff,214348.0
89411cb3457ffff,214354.0
8941034907bffff,214376.0
89411cb3447ffff,214409.0
89411ca230fffff,214417.0
89411c84a7bffff,214906.0
89411ca2307ffff,215112.0
89411ca23abffff,215321.0
89411ca214fffff,215549.0
89410349043ffff,215824.0
89411c84a4bffff,216509.0
89411cb1103ffff,216673.0
89410349bd7ffff,216738.0
89411c8480fffff,216765.0
89410349903ffff,216813.0
89411ca23a3ffff,216924.0
89411ca30abffff,216933.0
89411c84a4fffff,217353.0
89410349b07ffff,217421.0
89411c84a43ffff,217734.0
89411c85997ffff,217786.0
89411c84a03ffff,217788.0
89411c84a47ffff,217813.0
89411c84a0bffff,217813.0
89411c84a73ffff,217813.0
89411c84a63ffff,217826.0
89411c84a57ffff,217826.0
89411c84db3ffff,217882.0
89411c84a67ffff,217906.0
89411c85ad3ffff,218202.0
89411cb82b7ffff,218470.0
89411cb2603ffff,218880.0
89411cb826fffff,219462.0
89411c86dcfffff,219622.0
89411ca2ccfffff,219690.0
89411cb3453ffff,220236.0
89411c84127ffff,220379.0
89411cb1123ffff,220981.0
89411cb9ca7ffff,221092.0
894103499b7ffff,221460.0
89411ca23b7ffff,222460.0
89411c86263ffff,222530.0
89411cb15d3ffff,222801.0
89411c86b2bffff,222806.0
89411cb33c3ffff,222925.0
89411ca32b3ffff,223126.0
89411ca15c7ffff,223318.0
89410349613ffff,223355.0
89410349247ffff,224340.0
8941034920bffff,224345.0
89410349203ffff,224375.0
89411cb1133ffff,224552.0
8941034962fffff,224718.0
89411cb168fffff,225049.0
89410349e63ffff,226517.0
89411c86da7ffff,226664.0
89411c84913ffff,227143.0
894103499afffff,227287.0
89411cb3243ffff,227498.0
8941034990fffff,227512.0
894103492a7ffff,228084.0
89410349e2bffff,228200.0
89411cba267ffff,228525.0
89411cb9c33ffff,228581.0
89410349257ffff,228774.0
89411c8692bffff,229625.0
89411c8ed27ffff,230125.0
89411c86db3ffff,230978.0
89411cb91b3ffff,231645.0
89410349617ffff,232543.0
89411cb15dbffff,234422.0
89411c86207ffff,234473.0
89411ca2e57ffff,235173.0
89411c84e77ffff,235654.0
89411c84d4bffff,236025.0
89411c84c6bffff,236145.0
89411cb139bffff,236151.0
89411cb322bffff,236383.0
89411c86d37ffff,236589.0
89411ca066fffff,236804.0
89411c8ed0fffff,237240.0
89411c86dafffff,237448.0
89411c86d17ffff,237592.0
89411c84aa7ffff,237697.0
89411cb1457ffff,237981.0
89411c865a7ffff,238018.0
89411c85d2fffff,238340.0
89411c85e8fffff,238422.0
89411c845c3ffff,238551.0
89411cb821bffff,238623.0
89411cb820bffff,239121.0
89411cb8247ffff,239121.0
89411cb91b7ffff,239144.0
89411cb91a7ffff,239144.0
89411cb824fffff,239154.0
89411cb826bffff,239154.0
89411cb8263ffff,239154.0
89411cb91a3ffff,239154.0
89411cb8277ffff,239198.0
89411cb8273ffff,239226.0
89411cb827bffff,239226.0
89411cb820fffff,239226.0
89411cb8267ffff,239244.0
89411cb336bffff,239389.0
89411cb8203ffff,239572.0
89411cb103bffff,240419.0
89410349ab3ffff,240719.0
89411c86a87ffff,240803.0
89411c86dcbffff,241084.0
89410349a9bffff,241512.0
89410349a93ffff,241522.0
89410349e67ffff,241522.0
89410349e6fffff,241526.0
89410349e77ffff,241556.0
89410349e0fffff,241570.0
89411c8ed17ffff,242083.0
89410349e6bffff,242373.0
89411c8634bffff,242593.0
89411cb34cbffff,242809.0
89411c86d1bffff,243709.0
89411c85ec3ffff,243825.0
89411c86333ffff,244241.0
89411cb82d7ffff,244524.0
89410349207ffff,244573.0
89411ca159bffff,244805.0
89411c8edcbffff,245334.0
89411c86da3ffff,245834.0
89411c86b77ffff,246132.0
89411c858c3ffff,246210.0
89410349297ffff,246952.0
894103492b3ffff,246992.0
8941034904bffff,246992.0
894103492b7ffff,247022.0
894103492a3ffff,247026.0
8941034923bffff,247026.0
8941034904fffff,247066.0
894103492abffff,247066.0
89411c86927ffff,247208.0
8941034929bffff,247353.0
89411c8edc3ffff,247630.0
89411c84c67ffff,248099.0
89411c86c2fffff,248651.0
8941034966fffff,248688.0
89411c86d03ffff,249170.0
89411c84833ffff,249413.0
89410349293ffff,249523.0
89411c8690bffff,250467.0
89411cb1687ffff,251018.0
89411ca2147ffff,251302.0
89411c84a5bffff,251471.0
89411c85ed7ffff,251770.0
89411c84a83ffff,252190.0
89411c84d0fffff,252962.0
89410349a83ffff,253018.0
89411c865b7ffff,253398.0
89411c84dabffff,253546.0
89410349b7bffff,253655.0
89411ca2c0bffff,254400.0
89410349287ffff,254527.0
89411cb3693ffff,254773.0
89410349ad3ffff,255114.0
89410349667ffff,255200.0
89411ca2eafffff,255404.0
8941034964fffff,255540.0
89411c85a93ffff,255566.0
8941034963bffff,255609.0
8941034966bffff,256047.0
8941034960fffff,256164.0
89410349603ffff,256164.0
8941034960bffff,256199.0
89410349647ffff,256199.0
89410349663ffff,256205.0
8941034962bffff,256205.0
8941034967bffff,256229.0
89410349673ffff,256266.0
89410349677ffff,256283.0
89411cb9cabffff,256740.0
89411c845d3ffff,256793.0
89411c86b63ffff,258311.0
89411c85a9bffff,258524.0
89411cb1443ffff,258809.0
89411cb1147ffff,258974.0
89410349967ffff,259048.0
89411ca233bffff,259075.0
89411c85e07ffff,259193.0
89411ca3003ffff,259683.0
89411c84e87ffff,260353.0
89411cb334fffff,260491.0
89411c86353ffff,260867.0
89411ca2333ffff,261259.0
89411c84cd3ffff,261652.0
89411ca23afffff,261953.0
89411ca232bffff,262022.0
89411c86203ffff,262029.0
89411c845dbffff,262488.0
89411c86933ffff,262935.0
8941034935bffff,262940.0
89411ca23a7ffff,263108.0
89411c85e03ffff,263197.0
89411ca2e03ffff,263340.0
89411cb100fffff,263389.0
89411cb834fffff,263601.0
89411c8ed13ffff,263603.0
89411ca216bffff,263711.0
89411ca2167ffff,263852.0
89411ca2327ffff,263852.0
89411ca232fffff,263852.0
89411ca2ed3ffff,263852.0
89411ca2ecbffff,263852.0
89411ca2e8bffff,263852.0
89411ca2edbffff,263858.0
89411ca2e13ffff,263858.0
89411cb160fffff,263881.0
89411ca2e83ffff,263884.0
89411ca2e1bffff,263884.0
89411ca216fffff,263884.0
89411ca2e97ffff,263884.0
89411ca212bffff,263891.0
89411ca2ccbffff,263891.0
89411ca212fffff,263891.0
89411ca2e5bffff,263895.0
89411ca2337ffff,263895.0
89411ca2323ffff,263895.0
89411ca2ecfffff,263895.0
89411ca2ec3ffff,263895.0
89411ca2e53ffff,263895.0
89411ca2e07ffff,263895.0
89411ca2e9bffff,263895.0
89411ca2127ffff,263917.0
89411ca2cdbffff,263917.0
89411ca2ed7ffff,263927.0
89411ca2eb3ffff,263927.0
89411ca2c47ffff,263927.0
89411ca2ebbffff,263927.0
89411ca2e87ffff,263927.0
89411ca2ec7ffff,263927.0
89411ca2137ffff,263927.0
89411ca2c53ffff,263927.0
89411ca2e8fffff,263927.0
89411ca2e93ffff,263927.0
89411ca2c43ffff,263927.0
89411ca2eabffff,263933.0
89411ca2c5bffff,263959.0
89411ca2c4bffff,263959.0
89411ca2ea7ffff,263959.0
89411ca2e17ffff,263970.0
89411ca2ea3ffff,263970.0
89411ca2c4fffff,263974.0
89411ca2c57ffff,263974.0
89411ca2123ffff,263990.0
89411ca2eb7ffff,264002.0
89411cb14b7ffff,264414.0
89411cb334bffff,264430.0
89411cb14afffff,264462.0
89411cb14a7ffff,264475.0
89411cb14a3ffff,264492.0
89411cb14b3ffff,264492.0
89411cb1487ffff,264748.0
89411cb1433ffff,264768.0
89411c85ec7ffff,265384.0
89411c8edcfffff,265461.0
89411c8ed57ffff,265498.0
89411cb14abffff,265511.0
89411c8ed1bffff,265530.0
89411c8ed0bffff,265530.0
89411c8edc7ffff,265530.0
89411c8ed03ffff,265530.0
89411c8ed07ffff,265532.0
89411c85e33ffff,265532.0
89411c8ed37ffff,265537.0
89411c8ed67ffff,265541.0
89411c85e8bffff,265558.0
89411c8ed3bffff,265563.0
89411c85eabffff,265563.0
89411c85adbffff,265569.0
89411c85acbffff,265569.0
89411c8ed23ffff,265573.0
89411c8ed33ffff,265573.0
89411c85e17ffff,265595.0
89411c85a97ffff,265601.0
89411c85e23ffff,265601.0
89411c85a83ffff,265601.0
89411c85e2fffff,265601.0
89411c85a1bffff,265606.0
89411c85ac7ffff,265606.0
89411c85ad7ffff,265606.0
89411c85a13ffff,265606.0
89411c85ac3ffff,265606.0
89411c85acfffff,265606.0
89411c85a8bffff,265606.0
89411c8ed2bffff,265606.0
89411c85e13ffff,265610.0
89411c8584bffff,265612.0
89411c85e27ffff,265638.0
89411c85857ffff,265638.0
89411c85853ffff,265638.0
89411c858cbffff,265638.0
89411c8585bffff,265638.0
89411c85e37ffff,265638.0
89411c858cfffff,265645.0
89411c85a8fffff,265645.0
89411c85a87ffff,265681.0
89411c85843ffff,265701.0
89411cb1497ffff,266156.0
89411ca2133ffff,266179.0
89410349adbffff,266274.0
89411cb14bbffff,266461.0
8941034920fffff,266896.0
89411c8486fffff,267335.0
89411cb9c93ffff,267662.0
89411cb1407ffff,268801.0
89411c86273ffff,269169.0
89411cb1473ffff,269560.0
89411cb147bffff,269565.0
89411c844b3ffff,269624.0
89411c84477ffff,269937.0
89411cb13bbffff,270005.0
89411cb140fffff,270094.0
89411cb9cafffff,270254.0
8941034924fffff,270784.0
89411c86b0bffff,271320.0
89411cb1603ffff,271740.0
89411c86ddbffff,271807.0
89411ca02dbffff,271884.0
89411c84a97ffff,271912.0
89411cb148bffff,272439.0
89411cb34dbffff,273306.0
89411cb1483ffff,273521.0
89411cb144bffff,274444.0
89411cb1413ffff,274485.0
89411cb140bffff,274491.0
89411cb16abffff,274491.0
89411cb16b3ffff,274507.0
89411cb149bffff,274511.0
89411cb16b7ffff,274516.0
89411cb3267ffff,274519.0
89411cb16bbffff,274522.0
89411cb144fffff,274522.0
89411cb141bffff,274527.0
89411cb16a3ffff,274538.0
89411cb1607ffff,274538.0
89411cb1617ffff,274538.0
89411cb1447ffff,274556.0
89411cb148fffff,274568.0
89411cb1403ffff,274572.0
89411cb1493ffff,274574.0
89411cb1417ffff,274605.0
89411c86a33ffff,275786.0
89411ca3007ffff,276447.0
89411ca3033ffff,276456.0
8941034921bffff,276535.0
89411cb105bffff,276772.0
89411ca304fffff,277028.0
89411ca21afffff,277139.0
89411c86b3bffff,277711.0
89411cbb11bffff,278579.0
89411c84d73ffff,278969.0
89411cb2647ffff,279606.0
89411c8626fffff,279713.0
89410349b17ffff,280638.0
89411cb115bffff,281202.0
89411cb9cbbffff,281548.0
89411cba277ffff,282053.0
89411c8443bffff,282215.0
89411ca32a7ffff,282432.0
89411cb1157ffff,282542.0
89411c86d87ffff,282656.0
89410349b8fffff,283312.0
8941034934bffff,283424.0
89411c849dbffff,283516.0
89411c84487ffff,283550.0
89411c844a3ffff,283553.0
89411c8448fffff,283553.0
89411c84403ffff,283553.0
89411c8635bffff,283566.0
89411c84417ffff,283566.0
89411c84413ffff,283566.0
89411c84437ffff,283571.0
89411c84407ffff,283576.0
89411c84433ffff,283589.0
89411c844bbffff,283604.0
89411c84497ffff,283604.0
89411c844afffff,283606.0
89411c844abffff,283617.0
89411c8440fffff,283622.0
89411c86a3bffff,284084.0
89411cb260bffff,284372.0
89411c8693bffff,285362.0
89411cb163bffff,285373.0
89411ca3037ffff,285926.0
894103499d7ffff,286878.0
89411c86b2fffff,286947.0
89411ca060fffff,286958.0
89411ca068fffff,287718.0
89411c86a03ffff,287979.0
89411c86a17ffff,287979.0
89411c86aabffff,287979.0
89411c86a07ffff,287979.0
89411c86abbffff,288027.0
89411c86a0fffff,288031.0
89411cb9ca3ffff,289124.0
894103498afffff,291534.0
89411ca213bffff,291578.0
89411c8620bffff,292292.0
89411ca33d3ffff,292792.0
89411cbb197ffff,293458.0
89411ca338fffff,294035.0
89411c84a17ffff,294299.0
89410349283ffff,294312.0
89411c86937ffff,294915.0
89411c863a7ffff,295470.0
89411c84aabffff,295507.0
89411c8602fffff,295906.0
89411cb102fffff,296154.0
89411ca3023ffff,296793.0
89411c861a7ffff,296853.0
89411cb3627ffff,297893.0
89411c86dbbffff,298085.0
89410349d67ffff,299059.0
89411c86d5bffff,299098.0
89411c8450fffff,300067.0
89411c84893ffff,301119.0
89411c84a1bffff,301187.0
89411cb527bffff,302414.0
89411c84cdbffff,302736.0
89411cb82a3ffff,303170.0
89411c84eb7ffff,303302.0
89411ca31cfffff,304382.0
89411c86a77ffff,305354.0
89411cb16afffff,306160.0
89411cb100bffff,306180.0
894103492bbffff,306410.0
89411c8611bffff,306580.0
89411cb262fffff,307346.0
89411cbb103ffff,307631.0
894103498b7ffff,309709.0
89411cb2637ffff,309912.0
89411ca02d3ffff,310477.0
89410349d7bffff,310605.0
89411cb322fffff,310622.0
89411cb2607ffff,312448.0
89411c86153ffff,313641.0
89411c86923ffff,313792.0
89411c869a7ffff,315101.0
89410349ac3ffff,315219.0
89411ca303bffff,315666.0
894103499b3ffff,316415.0
89411c861abffff,317585.0
89411cb3343ffff,318173.0
89411ca2183ffff,318350.0
89410349a87ffff,318779.0
89411cb1633ffff,318923.0
89411ca3327ffff,319201.0
89411c84993ffff,319209.0
89411c863b7ffff,320463.0
89411ca2163ffff,320762.0
89411ca2177ffff,321691.0
89411c869afffff,321937.0
89410349977ffff,324422.0
89411c8448bffff,327669.0
894103499dbffff,328136.0
89410349d87ffff,328421.0
89411c84847ffff,328583.0
89411ca151bffff,328701.0
89411c8482fffff,329578.0
89411c86397ffff,330381.0
89411c86383ffff,330381.0
89411c86157ffff,330390.0
89411c8615bffff,330419.0
89411c86143ffff,330419.0
89411c8638fffff,330427.0
89411c86387ffff,330427.0
89411c8614bffff,330435.0
89411c8614fffff,330554.0
89410349933ffff,331166.0
89411c845d7ffff,331262.0
89411cb2627ffff,331354.0
89411cb36cbffff,331598.0
89411c84da3ffff,331749.0
89411c86103ffff,332165.0
89411cb267bffff,332917.0
89411cb10b3ffff,332968.0
89411cb16a7ffff,333088.0
89410349b47ffff,333327.0
89410349d6fffff,333930.0
89410349d63ffff,333930.0
894103498a7ffff,333976.0
89410349d6bffff,334017.0
8941034999bffff,334022.0
894103499d3ffff,334025.0
89410349983ffff,334066.0
89410349987ffff,334072.0
89410349b2bffff,334463.0
89411ca300fffff,334678.0
89411c86b37ffff,334781.0
89411c84953ffff,334815.0
89411c86a8fffff,335026.0
89410349917ffff,335181.0
89411ca32a3ffff,336760.0
89411c84d23ffff,337213.0
89411c86a93ffff,339120.0
8941034992bffff,339578.0
894103499bbffff,341680.0
8941034993bffff,341684.0
894103499abffff,341734.0
894103499a7ffff,341745.0
89410349907ffff,341753.0
894103499a3ffff,341762.0
89411c86b8bffff,343288.0
89411c86e77ffff,343289.0
89411cb36d7ffff,343548.0
89411cb8213ffff,344143.0
89411cb102bffff,345935.0
89411c86b97ffff,346199.0
894103492cfffff,346778.0
89411cb84d7ffff,347291.0
89411cb33cfffff,349971.0
89411c86b47ffff,351400.0
89411cb1463ffff,352277.0
89411cb1387ffff,352737.0
89411cb1393ffff,353267.0
89411cb1477ffff,353283.0
89411cb1397ffff,353288.0
89411cb138fffff,353288.0
89411cb1383ffff,353330.0
89411cb1143ffff,353370.0
89411cb110bffff,353388.0
89411cb114bffff,353394.0
89411cb110fffff,353437.0
89411cb113bffff,353437.0
89411c8610bffff,354192.0
89411cb143bffff,354482.0
89411cb365bffff,354550.0
89411ca338bffff,354914.0
89411cb3357ffff,354970.0
89411c8485bffff,355835.0
89411cb9c87ffff,355871.0
89411ca3047ffff,355930.0
89410349ad7ffff,356418.0
89411c84897ffff,356419.0
89411c84a87ffff,357204.0
89411cb146bffff,357220.0
89411cb2677ffff,357454.0
89411cb263bffff,357454.0
89411cb262bffff,357500.0
89411cb260fffff,357521.0
89411cb2623ffff,357541.0
89411cb2673ffff,357547.0
89411cb2633ffff,357608.0
89411cb344bffff,358412.0
89411cbb1b3ffff,358605.0
89411cba247ffff,358614.0
89411cbb1b7ffff,358663.0
89411cba24fffff,358670.0
89411cbb187ffff,358684.0
89411cba26bffff,358707.0
89411cba263ffff,358707.0
89411cba24bffff,358728.0
89411cba26fffff,358728.0
89411cba27bffff,358728.0
89411cba273ffff,358728.0
89411cb822bffff,358987.0
89411c86cb3ffff,360344.0
89411c84ab3ffff,362723.0
89411c8484bffff,362730.0
89411c84863ffff,362765.0
89411c84ab7ffff,362782.0
